,avg_price,total_price,location,followInfo
16582,45018.6,690.0,上城,8.0
16583,47280.5,133.0,上城,8.0
16584,54926,790.0,上城,64.0
16585,46268.7,310.0,上城,8.0
16586,94993.8,1000.0,上城,55.0
16587,43729.4,159.0,上城,19.0
16588,41583.5,1000.0,上城,74.0
16589,64761.4,1235.0,上城,9.0
16590,49314.2,320.0,上城,67.0
16591,35030.8,205.0,上城,5.0
16592,52601.2,910.0,上城,22.0
16593,50731.1,680.0,上城,32.0
16594,27393.7,105.0,上城,0.0
16595,50526.3,240.0,上城,14.0
16596,44540.9,308.0,上城,53.0
16597,57142.9,300.0,上城,4.0
16598,55949,798.0,上城,9.0
16599,39874.8,242.0,上城,5.0
16600,42996.8,347.5,上城,169.0
16601,61323.4,215.0,上城,12.0
16602,50000,350.0,上城,86.0
16603,40423.8,248.0,上城,0.0
16604,44600.2,140.0,上城,3.0
16605,36083.3,213.0,上城,8.0
16606,55153.4,800.0,上城,5.0
16607,35881.9,390.0,上城,8.0
16608,54131.1,285.0,上城,94.0
16609,42992,232.2,上城,0.0
16610,47478.2,610.0,上城,2.0
16611,75033.9,2600.0,上城,73.0
16612,52584.7,295.0,上城,35.0
16613,47577.1,270.0,上城,7.0
16614,70826.3,630.0,上城,35.0
16615,107864,860.0,上城,86.0
16616,80585.6,1200.0,上城,17.0
16617,39876.1,850.0,上城,4.0
16618,48069.3,305.0,上城,86.0
16619,38429.1,410.0,上城,63.0
16620,67349.6,1098.0,上城,36.0
16621,47914.3,680.0,上城,18.0
16622,79941.9,1100.0,上城,0.0
16623,44106.7,238.0,上城,0.0
16624,63595.3,225.0,上城,2.0
16625,40336.1,480.0,上城,192.0
16626,48522.8,225.0,上城,9.0
16627,42151.2,145.0,上城,2.0
16628,44159.5,155.0,上城,201.0
16629,67249.5,200.0,上城,6.0
16630,49836.5,320.0,上城,64.0
16631,42484.9,225.0,上城,245.0
16632,35414.3,780.0,上城,1.0
16633,52941.2,360.0,上城,36.0
16634,40034.8,230.0,上城,6.0
16635,41522.5,180.0,上城,20.0
16636,43829.3,380.0,上城,91.0
16637,49529.5,200.0,上城,4.0
16638,25960.5,100.0,上城,0.0
16639,51029.7,280.0,上城,0.0
16640,64423.8,270.0,上城,8.0
16641,54711.9,245.0,上城,40.0
16642,54708.9,280.0,上城,8.0
16643,50116.3,280.0,上城,122.0
16644,42194.1,1000.0,上城,9.0
16645,47959.2,470.0,上城,44.0
16646,59701.5,300.0,上城,6.0
16647,77914.5,1070.0,上城,28.0
16648,70640.5,525.0,上城,8.0
16649,43568.1,780.0,上城,8.0
16650,51959.9,171.0,上城,3.0
16651,55859.8,255.0,上城,40.0
16652,40588.2,345.0,上城,20.0
16653,55207.9,1050.0,上城,8.0
16654,54125.1,700.0,上城,7.0
16655,40139.1,150.0,上城,7.0
16656,57150.1,225.0,上城,3.0
16657,52282.8,710.0,上城,34.0
16658,38227.6,220.0,上城,7.0
16659,47140.8,460.0,上城,41.0
16660,45948.2,1045.0,上城,2.0
16661,68404.5,1543.0,上城,45.0
16662,45098,230.0,上城,10.0
16663,49210.4,670.0,上城,84.0
16664,42307.7,242.0,上城,0.0
16665,52100.8,310.0,上城,50.0
16666,48982.3,450.0,上城,30.0
16667,44573.3,292.0,上城,5.0
16668,35173.3,880.0,上城,62.0
16669,50111.4,630.0,上城,35.0
16670,36038.6,250.0,上城,5.0
16671,56739.8,370.0,上城,99.0
16672,48747.8,255.0,上城,13.0
16673,56589.3,368.0,上城,7.0
16674,41958,210.0,上城,10.0
16675,38990.8,170.0,上城,2.0
16676,48430.2,435.0,上城,114.0
16677,49505,760.0,上城,13.0
16678,34331.7,580.0,上城,2.0
16679,70567.5,480.0,上城,9.0
16680,38432,250.0,上城,1.0
16681,110419,2500.0,上城,0.0
16682,41235.4,255.0,上城,223.0
16683,38279.9,235.0,上城,38.0
16684,39926.1,173.0,上城,1.0
16685,51851.9,280.0,上城,67.0
16686,60707.8,235.0,上城,28.0
16687,44298.9,460.0,上城,4.0
16688,63930,190.0,上城,5.0
16689,45666.4,245.0,上城,17.0
16690,57904.7,430.0,上城,3.0
16691,43362.4,586.0,上城,12.0
16692,59970.9,618.0,上城,61.0
16693,45558.1,340.0,上城,4.0
16694,50242.9,455.0,上城,39.0
16695,48126.2,610.0,上城,9.0
16696,60906.4,590.0,上城,12.0
16697,48147,1090.0,上城,28.0
16698,59122.3,780.0,上城,5.0
16699,51822,950.0,上城,2.0
16700,61008.4,680.0,上城,27.0
16701,52993.1,378.0,上城,0.0
16702,50434.3,360.0,上城,3.0
16703,52855.8,335.0,上城,52.0
16704,44950.1,320.0,上城,28.0
16705,43369.8,800.0,上城,109.0
16706,31092.8,340.0,上城,57.0
16707,42277.8,245.0,上城,38.0
16708,32820.5,128.0,上城,27.0
16709,45543.3,140.0,上城,27.0
16710,37527.9,235.0,上城,0.0
16711,39202.9,240.0,上城,8.0
16712,58671.6,1590.0,上城,47.0
16713,75757.6,380.0,上城,3.0
16714,82253.8,1200.0,上城,31.0
16715,36568,540.0,上城,22.0
16716,46496.3,493.0,上城,12.0
16717,29469.5,120.0,上城,18.0
16718,52274.5,470.0,上城,12.0
16719,53070.2,242.0,上城,1.0
16720,20300.8,135.0,上城,4.0
16721,42532.5,350.0,上城,4.0
16722,58280.1,675.0,上城,54.0
16723,54446.5,300.0,上城,51.0
16724,51896.2,260.0,上城,31.0
16725,40331.6,360.0,上城,17.0
16726,65034.5,858.0,上城,0.0
16727,66460.6,215.0,上城,6.0
16728,37154,200.0,上城,5.0
16729,30495.1,760.0,上城,2.0
16730,39563.4,290.0,上城,17.0
16731,52895.3,950.0,上城,31.0
16732,99066.8,2070.0,上城,7.0
16733,52280.7,400.0,上城,40.0
16734,53514.5,520.0,上城,1.0
16735,53039.2,315.0,上城,0.0
16736,43513.6,375.0,上城,92.0
16737,45038,1150.0,上城,31.0
16738,44860,415.0,上城,3.0
16739,39470.9,185.0,上城,1.0
16740,62897,1000.0,上城,30.0
16741,40287.8,560.0,上城,1.0
16742,38006.8,180.0,上城,26.0
16743,92733.1,1650.0,上城,5.0
16744,51365.5,600.0,上城,13.0
16745,56818.2,230.0,上城,14.0
16746,62088.4,1235.0,上城,41.0
16747,41118.4,350.0,上城,34.0
16748,45550.1,260.0,上城,42.0
16749,52657.7,850.0,上城,28.0
16750,42742.8,235.0,上城,35.0
16751,56384.7,680.0,上城,70.0
16752,55381.9,620.0,上城,0.0
16753,45691.9,420.0,上城,27.0
16754,57507.3,1560.0,上城,0.0
16755,47850.7,600.0,上城,8.0
16756,125416,2300.0,上城,35.0
16757,14987.4,530.0,上城,0.0
16758,78198.5,698.0,上城,35.0
16759,54687.5,700.0,上城,19.0
16760,52758.8,720.0,上城,4.0
16761,48959.6,440.0,上城,9.0
16762,59713.5,2380.0,上城,8.0
16763,57840.6,990.0,上城,73.0
16764,45711.8,210.0,上城,59.0
16765,37690.8,205.0,上城,19.0
16766,44194.5,220.0,上城,4.0
16767,71989,367.0,上城,15.0
16768,40085.9,280.0,上城,96.0
16769,83178.8,1480.0,上城,34.0
16770,52555.8,365.0,上城,1.0
16771,44446.9,800.0,上城,25.0
16772,55900.6,900.0,上城,4.0
16773,30075.2,128.0,上城,7.0
16774,48649.3,380.0,上城,3.0
16775,39851.2,225.0,上城,29.0
16776,54463.8,1200.0,上城,70.0
16777,53094,278.0,上城,55.0
16778,67975.8,360.0,上城,112.0
16779,55072.5,760.0,上城,37.0
16780,53389.7,530.0,上城,23.0
16781,53225.8,165.0,上城,1.0
16782,27216.2,105.0,上城,104.0
16783,42680.3,300.0,上城,7.0
16784,28045.4,163.0,上城,16.0
16785,41886.7,230.0,上城,64.0
16786,59235.8,262.0,上城,3.0
16787,46111.7,185.0,上城,1.0
16788,40331.4,185.0,上城,0.0
16789,42516.6,198.0,上城,44.0
16790,45753.5,480.0,上城,2.0
16791,62757.4,320.0,上城,40.0
16792,47486,170.0,上城,11.0
16793,40080.2,180.0,上城,42.0
16794,42798.7,230.0,上城,12.0
16795,48366.5,1100.0,上城,135.0
16796,42000,315.0,上城,12.0
16797,49906.2,346.0,上城,15.0
16798,52043.7,205.0,上城,0.0
16799,48869.9,400.0,上城,14.0
16800,45946.5,225.0,上城,76.0
16801,43907.6,658.0,上城,10.0
16802,75329.6,240.0,上城,1.0
16803,42702.7,565.0,上城,5.0
16804,41311.3,155.0,上城,62.0
16805,44190.8,515.0,上城,0.0
16806,41860.5,612.0,上城,62.0
16807,39905.2,303.0,上城,44.0
16808,60020.5,410.0,上城,1.0
16809,43789.7,269.0,上城,49.0
16810,43051.9,180.0,上城,2.0
16811,46189.4,240.0,上城,4.0
16812,47192.9,385.0,上城,25.0
16813,47977.2,370.0,上城,63.0
16814,39792.4,230.0,上城,27.0
16815,39327.6,620.0,上城,1.0
16816,52130.1,476.0,上城,20.0
16817,54045,485.0,上城,17.0
16818,44205.9,140.0,上城,51.0
16819,41666.7,625.0,上城,170.0
16820,55499.5,330.0,上城,21.0
16821,77628.4,1380.0,上城,76.0
16822,46859.2,185.0,上城,18.0
16823,45426.3,730.0,上城,17.0
16824,79965.8,1122.0,上城,59.0
16825,71087,1100.0,上城,6.0
16826,43649.3,710.0,上城,2.0
16827,44955.4,610.0,上城,0.0
16828,43211.9,670.0,上城,15.0
16829,40871.9,600.0,上城,11.0
16830,30917.6,125.0,上城,29.0
16831,40040.2,955.0,上城,37.0
16832,49461.2,280.0,上城,13.0
16833,46270.6,250.0,上城,33.0
16834,47798.7,760.0,上城,2.0
16835,44449.2,830.0,上城,11.0
16836,40856,630.0,上城,2.0
16837,37936.3,550.0,上城,8.0
16838,42961.5,600.0,上城,0.0
16839,50251.3,350.0,上城,4.0
16840,35819.6,170.0,上城,0.0
16841,50926.9,250.0,上城,11.0
16842,41503.3,635.0,上城,9.0
16843,47992.6,520.0,上城,4.0
16844,49586.1,1150.0,上城,0.0
16845,47630.4,600.0,上城,8.0
16846,28396.4,102.0,上城,7.0
16847,45900.3,220.0,上城,0.0
16848,55084.7,325.0,上城,1.0
16849,49015.2,647.0,上城,17.0
16850,61453.5,690.0,上城,19.0
16851,65902.4,868.0,上城,0.0
16852,54200.5,380.0,上城,81.0
16853,48942.6,162.0,上城,5.0
16854,49132.3,235.0,上城,11.0
16855,54139,310.0,上城,0.0
16856,41347.9,200.0,上城,26.0
16857,56066.9,268.0,上城,7.0
16858,42071.2,260.0,上城,29.0
16859,42566.6,270.0,上城,2.0
16860,51443.3,540.0,上城,2.0
16861,50856.4,288.0,上城,4.0
16862,48615.5,230.0,上城,1.0
16863,49720.3,240.0,上城,0.0
16864,37767.5,180.0,上城,31.0
16865,71590.9,630.0,上城,34.0
16866,63015.6,1100.0,上城,4.0
16867,49804.5,930.0,上城,3.0
16868,40983.6,180.0,上城,5.0
16869,47744.3,236.0,上城,3.0
16870,33823.3,520.0,上城,5.0
16871,45953.4,850.0,上城,1.0
16872,47663.6,560.0,上城,2.0
16873,56140.4,320.0,上城,3.0
16874,57898.5,810.0,上城,48.0
16875,47908,150.0,上城,1.0
16876,44916.1,273.0,上城,1.0
16877,52611.8,280.0,上城,79.0
16878,58344.7,810.0,上城,4.0
16879,43312.8,330.0,上城,3.0
16880,41569,195.0,上城,27.0
16881,39244.5,160.0,上城,13.0
16882,69039.3,258.0,上城,44.0
16883,68850.9,580.0,上城,0.0
16884,36191.8,157.0,上城,26.0
16885,49184.9,175.0,上城,4.0
16886,45294.4,270.0,上城,3.0
16887,50238.8,305.0,上城,46.0
16888,49636.7,690.0,上城,1.0
16889,58766.8,670.0,上城,16.0
16890,46680.5,630.0,上城,3.0
16891,38873.7,185.0,上城,7.0
16892,42613.6,240.0,上城,2.0
16893,40824.5,608.0,上城,0.0
16894,64820.7,508.0,上城,4.0
16895,45718.3,260.0,上城,17.0
16896,59822.5,310.0,上城,49.0
16897,44659.5,240.0,上城,2.0
16898,64535.7,850.0,上城,1.0
16899,53646.3,192.0,上城,18.0
16900,42533.1,225.0,上城,1.0
16901,59984.5,851.0,上城,19.0
16902,73450.4,410.0,上城,3.0
16903,30023.7,228.0,上城,8.0
16904,67315.7,1300.0,上城,0.0
16905,53574.9,550.0,上城,6.0
16906,74988,1094.0,上城,19.0
16907,50612.4,500.0,上城,1.0
16908,48304.5,500.0,上城,3.0
16909,42798.7,230.0,上城,6.0
16910,48245.6,220.0,上城,23.0
16911,75000,510.0,上城,33.0
16912,68915.9,1150.0,上城,0.0
16913,56125.8,760.0,上城,1.0
16914,43152,230.0,上城,25.0
16915,60561.4,1150.0,上城,2.0
16916,43307.1,220.0,上城,18.0
16917,45130.6,190.0,上城,36.0
16918,40234.5,350.0,上城,1.0
16919,52785.9,630.0,上城,1.0
16920,60825,1650.0,上城,10.0
16921,43744.1,465.0,上城,17.0
16922,44339.6,235.0,上城,23.0
16923,49036.4,860.0,上城,12.0
16924,38715.1,370.0,上城,1.0
16925,44715.4,770.0,上城,34.0
16926,42511.1,258.0,上城,7.0
16927,43551.4,440.0,上城,4.0
16928,40701.8,580.0,上城,4.0
16929,50445.1,170.0,上城,10.0
16930,53902.5,375.0,上城,4.0
16931,51975.7,538.0,上城,11.0
16932,48721.1,480.0,上城,22.0
16933,51956.3,1142.0,上城,28.0
16934,45632.3,210.0,上城,0.0
16935,44011.5,305.0,上城,1.0
16936,47051.4,750.0,上城,45.0
16937,43440.6,251.0,上城,4.0
16938,62344.1,900.0,上城,0.0
16939,43820.2,390.0,上城,32.0
16940,44229.1,210.0,上城,15.0
16941,47371.8,730.0,上城,0.0
16942,57124.7,360.0,上城,11.0
16943,46614.9,210.0,上城,2.0
16944,64442.8,255.0,上城,2.0
16945,36235.6,350.0,上城,1.0
16946,39941.9,165.0,上城,0.0
16947,18943.3,332.0,上城,47.0
16948,49774.9,398.0,上城,12.0
16949,42889.9,355.0,上城,6.0
16950,45494.9,256.0,上城,10.0
16951,45969.9,223.0,上城,57.0
16952,43523.3,420.0,上城,13.0
16953,42841.3,465.0,上城,0.0
16954,56892.8,260.0,上城,50.0
16955,44875.5,310.0,上城,50.0
16956,46131.1,750.0,上城,22.0
16957,46284.7,185.0,上城,18.0
16958,59863.2,420.0,上城,9.0
16959,45649.5,330.0,上城,12.0
16960,52752.7,298.0,上城,17.0
16961,40000,580.0,上城,0.0
16962,61973.2,1000.0,上城,0.0
16963,45159.9,216.0,上城,2.0
16964,51540.5,450.0,上城,1.0
16965,99108,600.0,上城,35.0
16966,40636.6,480.0,上城,11.0
16967,41578.8,710.0,上城,7.0
16968,46460.2,210.0,上城,51.0
16969,29029.6,420.0,上城,1.0
16970,31121.6,788.0,上城,10.0
16971,60409.7,1100.0,上城,0.0
16972,65963.1,950.0,上城,5.0
16973,50516.1,460.0,上城,27.0
16974,42057.9,430.0,上城,10.0
16975,44266.4,630.0,上城,5.0
16976,70870,1450.0,上城,14.0
16977,49612.2,435.0,上城,7.0
16978,55944.1,1000.0,上城,0.0
16979,81383.5,720.0,上城,3.0
16980,41277.6,168.0,上城,110.0
16981,114338,252.0,上城,5.0
16982,42615.7,290.0,上城,341.0
16983,42973.8,537.0,上城,0.0
16984,58240.2,370.0,上城,13.0
16985,43576,640.0,上城,0.0
16986,53619.3,200.0,上城,69.0
16987,41599.3,360.0,上城,5.0
16988,73275.9,850.0,上城,1.0
16989,42290.7,240.0,上城,0.0
16990,52219.3,520.0,上城,5.0
16991,76364.3,410.0,上城,28.0
16992,40795,195.0,上城,0.0
16993,25960.5,100.0,上城,3.0
16994,64923,350.0,上城,41.0
16995,60273.2,450.0,上城,20.0
16996,48717.1,300.0,上城,0.0
16997,46715.3,480.0,上城,0.0
16998,73383.3,480.0,上城,5.0
16999,43134.4,240.0,上城,0.0
17000,53775,750.0,上城,3.0
17001,72101.2,245.0,上城,2.0
17002,43569.5,270.0,上城,33.0
17003,77691.5,350.0,上城,0.0
17004,68355.4,340.0,上城,0.0
17005,52789.7,650.0,上城,0.0
17006,48401.7,321.0,上城,1.0
17007,47735.8,253.0,上城,3.0
17008,41924.5,332.0,上城,4.0
17009,45100.1,295.0,上城,7.0
17010,50002.6,965.0,上城,0.0
17011,45709.2,155.0,上城,0.0
17012,40959.2,550.0,上城,0.0
17013,48618.8,220.0,上城,0.0
17014,53333.3,1200.0,上城,61.0
17015,44247.8,265.0,上城,3.0
17016,40553,220.0,上城,6.0
17017,43133.5,680.0,上城,1.0
17018,46367.3,568.0,上城,13.0
17019,50042.3,651.0,上城,0.0
17020,46078.4,235.0,上城,0.0
17021,52897.3,440.0,上城,5.0
17022,47916.7,460.0,上城,41.0
17023,43680.8,450.0,上城,71.0
17024,43107.8,172.0,上城,1.0
17025,56151.1,220.0,上城,1.0
17026,30903.5,170.0,上城,0.0
17027,28512.2,110.0,上城,13.0
17028,41790.4,915.0,上城,35.0
17029,45095.8,160.0,上城,0.0
17030,43115.8,750.0,上城,2.0
17031,47741.5,520.0,上城,1.0
17032,53825.9,510.0,上城,7.0
17033,40925.7,168.0,上城,9.0
17034,35245.5,145.0,上城,18.0
17035,50148.2,220.0,上城,9.0
17036,50177.7,240.0,上城,23.0
17037,42636.2,295.0,上城,18.0
17038,59291.9,350.0,上城,1.0
17039,43344.8,240.0,上城,1.0
17040,48868.8,270.0,上城,1.0
17041,42134.3,458.0,上城,3.0
17042,73913,510.0,上城,12.0
17043,104972,285.0,上城,5.0
17044,72927.6,900.0,上城,26.0
17045,46403.7,200.0,上城,10.0
17046,46909.5,425.0,上城,18.0
17047,74579.8,1300.0,上城,0.0
17048,42087.5,200.0,上城,1.0
17049,46046,230.0,上城,5.0
17050,43103.4,385.0,上城,7.0
17051,70042,1050.0,上城,7.0
17052,63582.1,650.0,上城,0.0
17053,53050.4,500.0,上城,89.0
17054,65254.2,385.0,上城,0.0
17055,53240.7,1150.0,上城,0.0
17056,64975.2,968.0,上城,0.0
17057,42711,760.0,上城,0.0
17058,60521.4,195.0,上城,1.0
17059,52133.4,760.0,上城,225.0
17060,44496.5,285.0,上城,14.0
17061,42121.9,320.0,上城,24.0
17062,27216.2,105.0,上城,2.0
17063,46371,230.0,上城,13.0
17064,55037.1,230.0,上城,14.0
17065,46382.7,318.0,上城,11.0
17066,46199.1,220.0,上城,4.0
17067,125708,355.0,上城,17.0
17068,58206.3,355.0,上城,8.0
17069,54383.6,397.0,上城,15.0
17070,41025.6,160.0,上城,9.0
17071,41025.6,160.0,上城,0.0
17072,35103.5,156.0,上城,0.0
17073,103172,3900.0,上城,1.0
17074,27045.5,59.5,上城,0.0
17075,42264.5,380.0,上城,6.0
17076,44444.4,140.0,上城,4.0
17077,44854.1,146.0,上城,30.0
17078,45871.6,220.0,上城,4.0
17079,57908.8,432.0,上城,2.0
17080,85062.3,2300.0,上城,0.0
17081,42154.9,295.0,上城,0.0
17082,39075.2,240.0,上城,1.0
17083,40827.4,150.0,上城,7.0
17084,44325.1,198.0,上城,2.0
17085,50802.1,570.0,上城,15.0
17086,48046.1,450.0,上城,3.0
17087,53195.8,650.0,上城,2.0
17088,47709.9,175.0,上城,3.0
17089,49057.3,268.0,上城,2.0
17090,80275.2,280.0,上城,2.0
17091,42972.2,240.0,上城,2.0
17092,38482,145.0,上城,1.0
17093,42812.1,190.0,上城,3.0
17094,42246.3,328.0,上城,4.0
17095,48701.3,750.0,上城,3.0
17096,50514.8,785.0,上城,0.0
17097,44950.7,146.0,上城,29.0
17098,45143.6,330.0,上城,1.0
17099,54976.3,638.0,上城,1.0
17100,49970.3,252.0,上城,0.0
17101,44714.1,140.0,上城,31.0
17102,41091.5,256.0,上城,3.0
17103,41132.7,260.0,上城,1.0
17104,65432.4,258.0,上城,3.0
17105,58326.9,380.0,上城,3.0
17106,46262.8,320.0,上城,2.0
17107,24853.8,170.0,上城,29.0
17108,41929.8,239.0,上城,2.0
17109,44495.3,350.0,上城,0.0
17110,44363.6,390.0,上城,15.0
17111,53467,960.0,上城,1.0
17112,44588.2,393.0,上城,4.0
17113,57374.3,850.0,上城,1.0
17114,80099,1100.0,上城,16.0
17115,58187.9,840.0,上城,5.0
17116,71171.9,515.0,上城,0.0
17117,58152.2,800.0,上城,10.0
17118,42356.6,220.0,上城,0.0
17119,40201,280.0,上城,1.0
17120,40995.4,285.0,上城,11.0
17121,32894.7,250.0,上城,5.0
17122,42857.1,195.0,上城,0.0
17123,38064.2,630.0,上城,1.0
17124,37065.9,190.0,上城,0.0
17125,61765,1250.0,上城,0.0
17126,52083.3,475.0,上城,2.0
17127,40015.5,310.0,上城,0.0
17128,60139.9,258.0,上城,1.0
17129,46501.8,220.0,上城,13.0
17130,44245.9,208.0,上城,1.0
17131,53071.4,470.0,上城,2.0
17132,75064.8,1100.0,上城,2.0
17133,42092.2,305.0,上城,7.0
17134,37871,222.0,上城,9.0
17135,56892.8,260.0,上城,15.0
17136,27294.4,160.0,上城,2.0
17137,43443.9,440.0,上城,0.0
17138,48368.8,470.0,上城,5.0
17139,66666.7,690.0,上城,1.0
17140,30549.9,195.0,上城,0.0
17141,39624.6,190.0,上城,0.0
17142,38391.7,148.0,上城,2.0
17143,51579.6,160.0,上城,13.0
17144,30953.8,160.0,上城,4.0
17145,39950.3,225.0,上城,0.0
17146,50000,155.0,上城,0.0
17147,58404.6,410.0,上城,0.0
17148,28512.2,110.0,上城,0.0
17149,49942.7,305.0,上城,1.0
17150,82972.3,1130.0,上城,2.0
17151,88588.9,2100.0,上城,0.0
17152,39980,240.0,上城,0.0
17153,59922,430.0,上城,0.0
17154,34854.2,165.0,上城,0.0
17155,53600.9,780.0,上城,14.0
17156,43990.8,250.0,上城,0.0
17157,42075.7,150.0,上城,1.0
17158,81067.4,480.0,上城,4.0
17159,39355.3,210.0,上城,16.0
17160,52444.4,1180.0,上城,4.0
17161,53238.7,480.0,上城,0.0
17162,53519.1,365.0,上城,0.0
17163,48253.2,308.0,上城,2.0
17164,40609.8,325.0,上城,0.0
17165,41104.7,707.0,上城,0.0
17166,83173.4,650.0,上城,0.0
17167,57001.7,1200.0,上城,0.0
17168,45319.9,260.0,上城,0.0
17169,127764,520.0,上城,0.0
17170,54874.1,170.0,上城,2.0
17171,72190.6,900.0,上城,1.0
17172,56001.2,740.0,上城,4.0
17173,64989,767.0,上城,2.0
17174,62885.6,265.0,上城,1.0
17175,41886.7,230.0,上城,4.0
17176,50877.2,290.0,上城,0.0
17177,32282.9,210.0,上城,0.0
17178,27216.2,105.0,上城,0.0
17179,57686.4,188.0,上城,0.0
17180,75682.1,380.0,上城,1.0
17181,51643.7,520.0,上城,0.0
17182,65254.2,385.0,上城,0.0
17183,53072.6,950.0,上城,0.0
17184,44917.7,270.0,上城,6.0
17185,45851.5,252.0,上城,0.0
17186,45138.9,650.0,上城,0.0
17187,41641.2,408.0,上城,0.0
17188,70000,280.0,上城,0.0
17189,33502.4,350.0,上城,0.0
17190,48669.2,230.4,上城,0.0
17191,33392.7,225.0,上城,0.0
17192,59714.8,335.0,上城,0.0
17193,43356.8,295.0,上城,5.0
17194,58838,480.0,上城,7.0
17195,41228.6,200.0,上城,9.0
17196,46652.8,630.0,上城,11.0
17197,30000,432.0,上城,17.0
17198,50388.5,415.0,上城,3.0
17199,43567.4,680.0,上城,3.0
17200,48411.5,320.0,上城,8.0
17201,40476.2,255.0,上城,4.0
17202,40201,168.0,上城,8.0
17203,57790.5,385.0,上城,3.0
17204,39305.3,215.0,上城,1.0
17205,36253.8,240.0,上城,0.0
17206,48054.4,615.0,上城,0.0
17207,38584.8,590.0,上城,6.0
17208,40911.7,140.0,上城,2.0
17209,52436.8,255.0,上城,0.0
17210,53857.1,680.0,上城,1.0
17211,56689.3,1000.0,上城,10.0
17212,54585.2,550.0,上城,0.0
17213,50180.4,445.0,上城,1.0
17214,42696.6,190.0,上城,1.0
17215,44327.6,236.0,上城,2.0
17216,84091.5,305.0,上城,26.0
17217,72649.6,850.0,上城,0.0
17218,70967.7,880.0,上城,3.0
17219,50408.9,450.0,上城,0.0
17220,49167.9,780.0,上城,3.0
17221,47523.8,380.0,上城,1.0
17222,50590.2,780.0,上城,1.0
17223,53673.2,358.0,上城,15.0
17224,36212.2,200.0,上城,1.0
17225,39188.6,170.0,上城,3.0
17226,45039.2,276.0,上城,0.0
17227,50403.2,250.0,上城,0.0
17228,49140,320.0,上城,0.0
17229,44173.3,210.0,上城,10.0
17230,49650.2,220.0,上城,1.0
17231,46378.1,210.0,上城,6.0
17232,49295.8,280.0,上城,3.0
17233,53170.7,545.0,上城,2.0
17234,46011.1,620.0,上城,1.0
17235,31202.3,450.0,上城,2.0
17236,50000,670.0,上城,2.0
17237,44045.4,260.0,上城,1.0
17238,39563.7,185.0,上城,3.0
17239,67662.8,240.0,上城,3.0
17240,45820.1,245.0,上城,2.0
17241,45941.8,180.0,上城,3.0
17242,56741.8,380.0,上城,0.0
17243,72925.2,355.0,上城,19.0
17244,50000,575.0,上城,1.0
17245,49657.4,500.0,上城,4.0
17246,65162.9,650.0,上城,22.0
17247,46232.1,300.0,上城,7.0
17248,51357.5,698.0,上城,20.0
17249,45996.2,220.0,上城,11.0
17250,43064.4,190.0,上城,0.0
17251,46904.3,350.0,上城,1.0
17252,41104.9,439.0,上城,21.0
17253,41360.3,180.0,上城,16.0
17254,47875.5,240.0,上城,0.0
17255,39492.8,190.0,上城,2.0
17256,50050.1,150.0,上城,0.0
17257,46975,580.0,上城,3.0
17258,42311.1,145.0,上城,8.0
17259,47568.9,677.0,上城,0.0
17260,46929.2,230.0,上城,0.0
17261,48505.1,232.0,上城,0.0
17262,65453.4,410.0,上城,0.0
17263,41463.9,409.0,上城,0.0
17264,47112.7,700.0,上城,0.0
17265,43685.2,468.0,上城,14.0
17266,62120.9,358.5,上城,1.0
17267,39239.7,192.0,上城,0.0
17268,47657.1,298.0,上城,3.0
17269,43905.5,210.0,上城,2.0
17270,27393.7,105.0,上城,2.0
17271,43794.8,385.0,上城,16.0
17272,48929.7,560.0,上城,5.0
17273,66950.3,960.0,上城,0.0
17274,78568.3,360.0,上城,1.0
17275,42320.4,820.0,上城,1.0
17276,51897.9,242.0,上城,111.0
17277,55087.5,170.0,上城,153.0
17278,43888,489.0,上城,43.0
17279,47301.7,220.0,上城,180.0
17280,50228.7,560.0,上城,67.0
17281,50966.9,535.0,上城,53.0
17282,46034.7,220.0,上城,94.0
17283,40217.4,740.0,上城,42.0
17284,30709.9,430.0,上城,19.0
17285,35159.4,310.0,上城,42.0
17286,38786.2,340.0,滨江,11.0
17287,30545.9,282.0,滨江,24.0
17288,35629.5,195.0,滨江,28.0
17289,36324.5,321.0,滨江,89.0
17290,37215.4,170.0,滨江,23.0
17291,47557.3,660.0,滨江,43.0
17292,30184.4,370.0,滨江,50.0
17293,53243.6,467.0,滨江,8.0
17294,50574.7,440.0,滨江,25.0
17295,42016.8,320.0,滨江,13.0
17296,38077.5,225.0,滨江,5.0
17297,46296.3,415.0,滨江,31.0
17298,33707.9,300.0,滨江,37.0
17299,46979.9,700.0,滨江,15.0
17300,41995.7,585.0,滨江,50.0
17301,55679.3,500.0,滨江,17.0
17302,45342.5,662.0,滨江,16.0
17303,45921.1,510.0,滨江,79.0
17304,47584.5,590.0,滨江,17.0
17305,51486.3,459.0,滨江,32.0
17306,53820.1,460.0,滨江,18.0
17307,37402.5,326.0,滨江,11.0
17308,16975.7,65.0,滨江,23.0
17309,40158.2,325.0,滨江,20.0
17310,26984.3,205.0,滨江,46.0
17311,40504.9,430.0,滨江,5.0
17312,48909.7,628.0,滨江,20.0
17313,41949.8,179.0,滨江,17.0
17314,51146.2,415.0,滨江,7.0
17315,50839.7,445.0,滨江,13.0
17316,38774.7,200.0,滨江,22.0
17317,48266.9,628.0,滨江,12.0
17318,45321.3,402.0,滨江,69.0
17319,48526.2,270.0,滨江,9.0
